"","Platform","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","UniProt","Count","GeneRatio2","BgRatio2","Enriched"
"11","MS","GO:0019752","Carboxylic acid metabolic process","207/2318","292/4011",0.708904109589041,1.22666711974187,4.70616647430189,1.12278510946037e-06,0.000393076859684716,0.000363481533521954,"P01024/P00352/P06727/P18669/P27169/Q15848/P15121/P09211/P05062/P02654/P02655/P07686/P16930/P14550/P21399/Q9Y5C1/P41222/O95497/Q13867/Q01469/P02656/Q00796/P07237/P07195/O75874/P15907/P24298/P11150/Q15166/P07738/Q99497/P12109/P06744/Q93070/P07203/P12104/P00966/P48506/P04075/Q8NCC3/Q6Q788/P16444/Q9NRB3/Q9Y617/P17174/P06858/Q6GTS8/P09972/P49327/P06865/P15085/P06733/P14174/Q9Y5X9/P48163/P52790/P04406/Q9UBQ7/P16152/P09467/Q4G0S4/P31323/P11766/P00480/Q99685/P18054/P36871/P41159/Q11201/Q12882/Q93088/Q9Y2Y8/O60568/Q9H479/P09104/O60760/Q9UJ14/P21695/P48507/Q9Y263/P22304/P00326/P07205/Q9UHY7/Q9H0H3/P04054/P53396/Q7Z4W1/Q9UBR1/P56537/P00325/Q14914/P05413/P29373/Q99798/P07148/P10746/Q9NQR4/P42126/O95372/P11586/P16662/O15067/P09110/P30520/P15104/P46926/Q96HE7/Q9BYZ2/Q8NCH0/P09681/P61457/Q16762/Q16719/P52788/P40926/P22059/Q13011/P16050/Q9NRN7/Q9NR45/P09960/P00558/P43251/P22105/Q15185/P40925/P07108/P31327/P10721/P31939/P37840/P30613/P14618/Q9H4A9/Q16539/P12931/Q16851/P78417/P00338/P28161/Q03013/P52209/P04424/Q9Y2S2/P60174/P36269/Q16822/P32754/P13688/P23141/P51606/Q13510/O00748/P22455/P09417/P17858/P42357/P05019/P54687/Q9NR71/Q8NEU8/Q9BXD5/P19438/Q13126/P17612/Q16775/P38571/P16671/P19440/Q01813/P02730/P05067/Q15067/O75608/Q9ULZ3/P00367/P25325/P19367/P43405/P08319/P05089/O00154/P09622/P06213/P13929/P04233/P34896/Q9BV20/P40763/P06133/P35520/O94760/P48735/P51659/Q9UJ70/Q96N76/Q9BQT9/Q99714/P13804/P36969/P42330/P07954/P31749/P35475/O43708/P49137",207,0.0893011216566005,0.0727998005484917,"MS"
"12","MS","GO:1900046","Regulation of hemostasis","49/2318","56/4011",0.875,1.51407463330457,4.53259971413635,1.26405934302431e-06,0.000405657710832217,0.000375115154162389,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/Q9BXX0/Q12884/P03951/P02776/P21926/P18054/P10646/P49747/P02671/P25116/Q8TF42/P05120/Q9Y6C2/P07204/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P16234/P04085/P01127/Q13976/Q05655",49,0.0211389128559103,0.0139616055846422,"MS"
"13","MS","GO:0050818","Regulation of coagulation","51/2318","59/4011",0.864406779661017,1.49574443193285,4.48823725130345,1.73444330182744e-06,0.000497071507264624,0.000459646273442639,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/P08758/Q9UNN8/Q9BXX0/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/P25116/Q8TF42/P05120/Q9Y6C2/P07204/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P16234/P04085/P01127/Q13976/Q15389/Q05655",51,0.0220017256255393,0.0147095487409624,"MS"
"14","MS","GO:0006518","Peptide metabolic process","36/2318","39/4011",0.923076923076923,1.59726554722241,4.38526224805012,1.87674617442801e-06,0.000497071507264624,0.000459646273442639,"Q07075/P15169/P15144/Q9Y646/P52888/Q9UKU6/P48506/O75976/P14384/P48637/P09668/O14773/Q9UJ14/P48507/P08473/Q96PD5/O43813/P09958/P09237/Q76LX8/Q9UI42/P14735/P09960/P55786/Q6P179/Q9NZ08/P42892/P19021/P12821/P36269/Q16775/P19440/P16870/Q9UIQ6/Q9ULA0/Q8IUX7",36,0.0155306298533218,0.00972326103216156,"MS"
"15","MS","GO:0030193","Regulation of blood coagulation","48/2318","55/4011",0.872727272727273,1.51014197191937,4.45702102649675,1.93613934276016e-06,0.000497071507264624,0.000459646273442639,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/Q9BXX0/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/P25116/Q8TF42/P05120/Q9Y6C2/P07204/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P16234/P04085/P01127/Q13976/Q05655",48,0.0207075064710958,0.0137122911992022,"MS"
"16","MS","GO:1990748","Cellular detoxification","55/2318","65/4011",0.846153846153846,1.46416008495387,4.41414252715494,2.87278492607228e-06,0.000691443421894021,0.000639383645059376,"P00352/P02760/P00450/P02768/P06727/P02649/P09211/P69905/O95445/P02144/P30041/P06702/P14550/P04040/P32119/P22352/Q06830/P68871/P10768/P21266/Q99497/P07203/P00738/Q9UBX5/Q92626/P08294/Q13162/P00441/P10599/P11766/P02042/O14618/P30711/Q9BRA2/O15247/Q6B0K9/O43813/O60613/P07148/O75715/P30044/P05164/P78417/Q16881/P04179/P00390/P28161/Q9BRX8/P69891/P16671/P30048/Q9NNW7/P08319/P36969/O43708",55,0.0237273511647972,0.0162054350536026,"MS"
"17","MS","GO:0031589","Cell-substrate adhesion","144/2318","197/4011",0.730964467005076,1.26483972267358,4.4599122736322,3.59683854694766e-06,0.000814789720252674,0.000753443021939563,"P02647/P04275/P00747/P02675/Q9Y490/P23142/P04196/P07942/P05107/P02452/P04004/P05090/P08648/Q15404/Q9Y5C1/Q12866/P14923/P56199/Q15942/P20827/O15230/P07996/P07237/Q9Y5Y7/P28906/P15907/Q4LDE5/O15144/P27797/Q08830/Q14118/Q99972/Q9UBX5/P12814/P11047/P17301/O95274/O95967/Q13797/P04216/Q9UQP3/P31146/P50895/O14786/P46109/Q7Z7G0/Q6UX06/P61586/Q13418/Q10588/P13612/P60903/P78504/P46531/O00585/P02671/Q06418/P09603/O94769/P05556/O75116/P49593/Q02763/P08582/Q9Y6C2/O43707/P78423/P14543/Q8N0V5/P50281/P18084/P05106/P14415/Q76LX8/P60953/O95994/P16050/P40199/P21333/P18206/P02679/P02461/Q86UX7/P22105/P55290/Q9HBI1/P19320/P98095/P48059/Q8TER0/P32004/P12931/P05121/P11215/P08514/P16070/P62820/P21709/P06756/P35968/Q9Y251/Q70J99/Q9H6X2/Q12913/P20701/Q15262/P29279/Q9ULV4/Q14393/Q14112/P07355/P30530/P15153/Q14247/Q13477/P16671/P51452/P55287/P18564/Q08345/Q13443/Q08495/Q9UKX5/P23229/P20936/P98161/Q6UXI7/Q9NS62/P01127/P31431/P35609/Q13444/Q05513/P46108/P49746/Q9BZZ2/Q15389/Q13043/P40200/Q13316/Q99102/Q07092/P16144/Q9HBI0",144,0.0621225194132873,0.0491149339316879,"MS"
"18","MS","GO:1901136","Carbohydrate derivative catabolic process","100/2318","131/4011",0.763358778625954,1.32089390037476,4.36899623147697,5.10946347371155e-06,0.0010480328957365,0.000969124980873483,"P00352/P54802/P00491/P18669/P33908/P01034/P05062/P04066/Q8WWQ8/O00462/P07686/P00492/O75356/P17050/P49773/Q9Y5Y7/Q6UWV6/P07738/P12109/P06744/P17900/P36222/P04075/P09972/P01137/P06865/Q01459/P06733/P52790/P04406/P09467/Q9NZK5/Q9BTY2/P26572/P36871/Q9UKM7/Q12882/P09104/Q8WUJ3/P35052/P21695/P32320/P22304/P06280/P19971/P07711/P07205/Q96PD5/O75594/Q9UBR1/P56537/Q99519/P21589/O95989/P54317/P00813/P46926/Q6ZVX7/Q8TCD5/Q9NQZ7/Q9Y315/P00558/O76074/P30613/P14618/P12931/P08236/P16070/P00338/Q9Y251/Q13231/P60174/P51606/P17858/P17405/P05019/Q06187/Q12794/Q9BXD5/P17612/P04062/P38571/Q01813/P02730/P05067/Q9BY32/P19367/Q9Y2T3/P06213/P13929/P16278/Q9UHN6/P40763/P15586/Q15782/Q05655/Q9Y3Z3/Q9UJ70/P32321/P35475",100,0.0431406384814495,0.0326601844926452,"MS"
"19","MS","GO:0098754","Detoxification","56/2318","67/4011",0.835820895522388,1.4462802467387,4.30999767421049,5.17076733809233e-06,0.0010480328957365,0.000969124980873483,"P00352/P02760/P00450/P02768/P06727/P02649/P09211/P69905/O95445/P02144/P30041/P06702/P14550/P04040/P32119/P22352/Q06830/P68871/P10768/P21266/Q99497/P07203/P00738/Q9UBX5/Q92626/P08294/Q13162/P00441/P10599/P11766/P02042/O14618/P30711/Q9BRA2/O15247/Q6B0K9/O43813/O60613/P07148/O75715/Q02817/P30044/P05164/P78417/Q16881/P04179/P00390/P28161/Q9BRX8/P69891/P16671/P30048/Q9NNW7/P08319/P36969/O43708",56,0.0241587575496117,0.0167040638244827,"MS"
"20","MS","GO:0034109","Homotypic cell-cell adhesion","60/2318","73/4011",0.821917808219178,1.4222227475268,4.25956867666492,7.08174988062672e-06,0.00136359093951468,0.00126092420242948,"P02675/Q9Y490/P14923/O00299/Q9BYE9/P08567/P30101/P68871/P21291/Q14126/Q08830/Q13201/Q9H4B7/Q9BXX0/P62937/Q96KG7/P15924/P04792/P21926/P35579/Q13418/P13501/P40189/P18054/P49747/P08311/P08217/P02671/Q06418/Q5VY43/Q8TF42/P06280/Q9Y6C2/O95467/P05106/P17252/P60709/P21333/P18206/P02679/Q86UX7/Q9HCN6/Q02487/P19105/P24844/P13688/P06731/P29350/Q9HBB8/P14209/Q03405/P07093/P08887/P35241/Q9BXJ1/P43405/P16234/Q9UDY2/Q13976/Q05655",60,0.0258843830888697,0.0181999501371229,"MS"
"21","MS","GO:0050819","Negative regulation of coagulation","42/2318","48/4011",0.875,1.51407463330457,4.19213422909869,7.63076041189147e-06,0.00139933611172353,0.00129397806884355,"P07225/P00734/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P07359/P07996/P08697/P08758/Q9UNN8/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/Q8TF42/P05120/P07204/P05155/P04070/P02679/P05121/P13688/Q03405/P07093/P07355/Q9BXJ1/P16234/P04085/P01127/Q13976/Q05655",42,0.0181190681622088,0.0119670905011219,"MS"
"22","MS","GO:1900047","Negative regulation of hemostasis","41/2318","47/4011",0.872340425531915,1.50947258274742,4.11058228773364,1.16832162809333e-05,0.00204509390444882,0.00189111582193289,"P07225/P00734/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P07359/P07996/P08697/Q12884/P03951/P02776/P21926/P18054/P10646/P49747/P02671/Q8TF42/P05120/P07204/P05155/P04070/P02679/P05121/P13688/Q03405/P07093/P07355/Q9BXJ1/P16234/P04085/P01127/Q13976/Q05655",41,0.0176876617773943,0.0117177761156819,"MS"
"23","MS","GO:0045109","Intermediate filament organization","32/2318","35/4011",0.914285714285714,1.58205349439172,4.04644981247912,1.24852540821517e-05,0.0020904658030594,0.00193307160457296,"P35527/P13647/Q04695/P04264/P35908/P13645/P08779/P08670/P02533/Q15465/Q9NSB2/P02538/Q5XKE5/P15924/P08727/Q7Z794/Q8N1N4/P48668/Q3SY84/Q92764/P78386/Q14525/P58107/Q15323/P08729/P19013/Q7Z3Y8/Q9C075/Q6KB66/O43790/Q15149/Q13835",32,0.0138050043140638,0.0087260034904014,"MS"
"24","MS","GO:1903510","Mucopolysaccharide metabolic process","43/2318","50/4011",0.86,1.48811906816221,4.06357965745352,1.56702574320243e-05,0.00245291665846668,0.00226823301004326,"P19823/P54802/P19827/Q8WWQ8/P07686/Q8NFL0/Q9Y5Y7/Q16394/O43505/Q7LGC8/Q9NRB3/P01137/P06865/Q9Y274/P98066/Q9NX62/Q14624/O94923/Q7LFX5/Q11201/Q8WUJ3/P22304/Q9H1B5/P52848/Q8NCH0/Q8NET6/Q06033/Q00610/Q9NY97/Q93063/P08236/P16070/Q9Y251/Q12794/P01127/P16278/Q15389/Q9UHN6/P15586/Q9NPF2/P01133/Q86UX2/P35475",43,0.0185504745470233,0.012465719272002,"MS"
"25","MS","GO:0006022","Aminoglycan metabolic process","53/2318","64/4011",0.828125,1.43296349223468,4.08515110077629,1.61337431332956e-05,0.00245291665846668,0.00226823301004326,"P19823/P54802/P19827/P04066/Q8WWQ8/P07686/Q8NFL0/Q9Y5Y7/Q16394/O43505/P36222/Q7LGC8/Q7Z7M8/Q9NRB3/P01137/P06865/Q01459/Q9Y274/P98066/Q9NX62/Q7Z7M9/Q14624/O94923/Q7LFX5/Q11201/Q8WUJ3/P22304/Q96PD5/O75594/Q9H1B5/Q8N0V5/P52848/Q8NCH0/Q8NET6/Q06033/Q00610/Q9NY97/Q93063/P08236/P16070/Q9Y251/Q13231/Q12794/P01127/P16278/Q15389/Q9UHN6/P15586/Q9NPF2/Q15782/P01133/Q86UX2/P35475",53,0.0228645383951682,0.0159561206681626,"MS"
"26","MS","GO:0098869","Cellular oxidant detoxification","48/2318","57/4011",0.842105263157895,1.45715453430816,4.06707845474732,1.66584581570328e-05,0.00245291665846668,0.00226823301004326,"P02760/P00450/P02768/P06727/P02649/P09211/P69905/O95445/P02144/P30041/P06702/P04040/P32119/P22352/Q06830/P68871/Q99497/P07203/P00738/Q9UBX5/Q92626/P08294/Q13162/P00441/P10599/P02042/O14618/P30711/Q9BRA2/O15247/Q6B0K9/O60613/P07148/O75715/P30044/P05164/P78417/Q16881/P04179/P00390/P28161/Q9BRX8/P69891/P16671/P30048/Q9NNW7/P36969/O43708",48,0.0207075064710958,0.0142109199700823,"MS"
"27","MS","GO:0098609","Cell-cell adhesion","330/2318","497/4011",0.663983903420523,1.14893849724751,4.15034984756544,1.72057218836389e-05,0.00245291665846668,0.00226823301004326,"P02647/P00747/P06727/P02786/P00491/P02675/P61769/Q9Y490/Q15848/P05362/P18065/P02750/P07942/P05107/P26038/P35443/P08648/Q14517/P06702/P61981/P04156/P32119/O95497/P05109/P07359/P16109/P14923/P56199/P27487/O00299/Q9BYE9/P08567/P30101/P41240/P04083/P13598/P68871/P28906/P33151/P21291/Q16394/P08697/P42574/O15394/Q9NPG4/P32942/Q14126/Q08830/P00966/Q13201/P11684/Q02413/Q9H4B7/O00151/Q9BXX0/O15031/Q8TDY8/P16581/P35247/Q15465/P17301/P23435/Q14314/Q06141/P62937/Q96AP7/Q8IWV2/Q12864/Q9NPY3/P01040/Q14515/Q13797/Q14623/P01137/P04216/Q7Z3B1/Q96KG7/P31146/P20036/P15924/P17927/P04792/O00241/P61026/P21926/Q9NZ53/Q9UBG3/P35579/P26842/P31949/P61586/Q13418/O43639/O75509/Q9BQ51/P01903/P19022/P13501/P09382/P17931/O94933/Q9NUQ9/P40189/P18054/P12830/P41159/Q14213/P98172/P49747/P15311/P52799/P08311/P08217/P13612/O43291/P78504/P46531/O00585/P02671/Q06418/Q9GZX9/Q5VY43/P47929/Q8TF42/P01911/P06280/P05556/Q86SJ2/O94985/Q8NFZ8/P49593/Q96JQ0/P60033/Q9NYQ6/Q15517/P48745/P16150/Q9Y6C2/P55291/O95467/Q9H0H3/O75581/Q9Y275/Q02742/P78423/P21589/Q8N0V5/Q15768/Q30154/Q92854/Q9UMF0/P04439/P18084/P00813/Q9HBW1/Q5TFQ8/Q9NT99/P05106/P51692/P14415/P58215/P31947/P04440/Q9NYL9/O95727/P10809/P05783/Q93052/Q8N6Q3/Q9UQ52/Q9HCU4/Q15223/P12644/P17252/P40199/P15813/P13747/P60709/P21333/Q9BY67/P18206/P20138/P02679/Q86UX7/P22105/Q9HCN6/P55290/P19320/Q8NHL6/Q8N423/Q12860/P10586/P23468/O76074/Q92859/Q13308/P16871/Q9H4X1/P14151/O75144/Q08554/Q92692/Q02487/Q13740/P10721/P48059/Q0ZGT2/P32004/Q96HC4/Q96RW7/P28827/P00533/Q16539/P12931/Q9NPH3/P11215/P17693/P08174/Q9H251/Q9Y6N7/Q9HCK4/P08514/Q9HC56/P01344/P21583/Q6ZMI3/Q86YT9/P16070/P08575/Q15375/P06756/P19256/P37173/Q9H2X3/Q9NNX6/Q9HCL0/Q8TDQ0/Q8WZ75/Q9H159/Q9UIB8/Q8NDA2/Q14956/P16284/P19105/P24844/P07911/P13688/P06731/Q92823/Q4KMG0/Q9Y279/Q9UN70/Q9ULB1/Q9Y4C0/P20701/P29350/Q9HBB8/Q14242/P14209/Q7Z5N4/Q08174/P55285/Q16787/Q03405/P07093/P78324/P07355/P05019/P15153/P08887/Q6V0I7/P35241/Q14574/Q13477/Q8WVV5/P51452/Q96GP6/O60245/P55287/Q9BXJ1/P62136/P18564/Q5ZPR3/O00592/Q9NQS3/Q13443/Q9UKX5/P23229/Q9ULZ3/P98161/P43405/Q5JRA6/Q92598/P15529/P05089/O94856/O14917/P10644/O95633/O94874/Q8N126/P18510/P07949/Q9Y639/P02549/P16234/Q9UDY2/P31431/P04626/Q9BWV1/Q13835/Q05707/Q13976/P04233/Q13951/Q06124/Q05513/Q14116/Q9BZZ2/P22223/Q05655/Q8NHJ6/Q96J84/Q9BQT9/Q08209/O75309/Q8NFP4/P16144/Q8TAB3/P31749",330,0.142364106988783,0.1239092495637,"Both"
"28","MS","GO:0030195","Negative regulation of blood coagulation","40/2318","46/4011",0.869565217391304,1.5046704430356,4.02777881491393,1.78347614741799e-05,0.00245291665846668,0.00226823301004326,"P07225/P00734/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P07359/P07996/P08697/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/Q8TF42/P05120/P07204/P05155/P04070/P02679/P05121/P13688/Q03405/P07093/P07355/Q9BXJ1/P16234/P04085/P01127/Q13976/Q05655",40,0.0172562553925798,0.0114684617302418,"MS"
"29","MS","GO:0097237","Cellular response to toxic substance","55/2318","67/4011",0.82089552238806,1.42045381376122,4.06057622461796,1.86125212019038e-05,0.00247161445339764,0.00228552302090892,"P00352/P02760/P00450/P02768/P06727/P02649/P09211/P69905/O95445/P02144/P30041/P06702/P14550/P04040/P32119/P22352/Q06830/P68871/P10768/P21266/Q99497/P07203/P00738/Q9UBX5/Q92626/P08294/Q13162/P00441/P10599/P11766/P02042/O14618/P30711/Q9BRA2/O15247/Q6B0K9/O43813/O60613/P07148/O75715/P30044/P05164/P78417/Q16881/P04179/P00390/P28161/Q9BRX8/P69891/P16671/P30048/Q9NNW7/P08319/P36969/O43708",55,0.0237273511647972,0.0167040638244827,"MS"
"30","MS","GO:0051604","Protein maturation","199/2318","287/4011",0.693379790940767,1.19980428881079,4.10999545322537,1.98125592130864e-05,0.00254327218431986,0.00235178553746917,"P00451/P54802/P00747/P06396/P00746/P02749/Q04756/P02675/Q07075/P61769/P00488/O43866/P00736/P23142/P03952/P05160/P15169/Q96IY4/P00748/P05452/P02743/Q9NZP8/Q13093/P48740/P34932/P06276/P04156/O75356/P23284/P07359/P45877/P27487/P01160/P30101/P07996/P17987/P07237/P11021/Q10471/Q9BS26/P08697/P42574/P27797/P13667/O00391/P08238/Q8NBP7/P48643/O75503/P14625/P40197/O75976/Q92673/P27930/Q9Y4L1/P11142/Q15465/P18850/Q13162/Q8NBS9/Q16819/P62937/P00740/Q14623/Q9UBR2/O75347/P49257/P06733/Q6ZRP7/O60925/O14672/P03951/P14384/P04792/P42785/Q9HCB6/O14656/P09668/P35579/Q92876/P48723/Q9NZD4/P62942/Q9H173/O76003/P49747/P10124/P08311/P25774/P60903/Q9UHV9/Q99538/P05981/Q6UXH0/O14618/P02671/Q9H3K6/O76031/P13497/P78371/O14657/O75695/P49368/P08473/P08582/P07711/Q9NQP4/Q13217/P26885/P30040/Q9BSL1/Q14696/O60613/P09958/P49863/Q9UHG2/O95817/Q9Y3C6/Q99614/Q9Y266/P50281/P55212/Q02790/Q16543/P05106/Q76LX8/Q14764/P61758/Q14554/Q96HE7/P10809/Q9H2J4/P38646/P07204/Q9NRN7/P21333/P10909/Q9NYU2/P00558/P08709/P02679/P17066/P0DMV8/Q15185/P20810/P07900/Q99832/P42892/P12931/P12821/P05121/P78536/P40227/Q5TDH0/Q53RT3/P28799/Q9P2X0/P07911/P27824/Q92542/Q15084/Q03405/P50502/Q12931/Q9Y2G1/P07093/P07355/P29122/P17612/Q13724/P19440/P17655/P50990/Q8N2S1/Q13443/Q9ULZ3/Q92896/Q92598/Q9UMY4/Q9BXJ9/O95450/P50991/P16870/Q99426/P13224/P04233/Q12797/P05408/Q15813/P06870/P32019/Q9H2H8/O14737/Q8IUX7/O75787/P30405/Q96T76/P31749/P49354",199,0.0858498705780846,0.0715532286212914,"MS"
"31","MS","GO:0005996","Monosaccharide metabolic process","83/2318","108/4011",0.768518518518518,1.32982216470137,4.0653024610065,2.11616667892125e-05,0.00256410191621696,0.00237104696867853,"P18669/P02753/Q15848/Q16706/P15121/P35555/P05062/P04066/P80108/P26927/P05090/P14550/Q01469/Q00796/P24298/P06744/P48506/P04075/Q9UKK9/P17174/Q96G03/P09972/P06733/P52790/Q6PCE3/P04406/P09467/Q9BTY2/Q07654/P22692/A6NDG6/P49247/Q7LFX5/P36871/P41159/P09104/P21695/P10253/Q9Y2E5/P01275/P07205/P49641/Q7Z4W1/Q16531/Q3LXA3/P34949/Q96HE7/P40926/P00558/P11413/P17936/P15291/P48357/O95479/P14618/Q16539/P12931/A2VDF0/P01344/P78417/P52209/Q9BXJ4/P60174/Q16822/Q93009/O00754/P17858/P05019/P50053/Q9H488/P17612/P38571/Q01813/Q9BXJ1/P62136/P19367/Q15043/P06213/P13929/P16278/Q9BQT9/P31749/P07902",83,0.0358067299396031,0.0269259536275243,"MS"
"32","MS","GO:0007160","Cell-matrix adhesion","101/2318","135/4011",0.748148148148148,1.29457386635989,4.07351798534325,2.13064817758875e-05,0.00256410191621696,0.00237104696867853,"P02675/Q9Y490/P04196/P05107/P04004/P05090/P08648/Q9Y5C1/P14923/P56199/Q15942/P07996/Q9Y5Y7/P28906/Q4LDE5/Q08830/Q14118/Q99972/Q9UBX5/P12814/P17301/O95274/O95967/Q13797/P04216/Q9UQP3/P50895/O14786/P61586/Q13418/Q10588/P13612/P60903/P78504/O00585/P02671/P09603/O94769/P05556/O75116/P49593/Q02763/Q9Y6C2/P78423/P14543/P50281/P18084/P05106/Q76LX8/P40199/P18206/P02679/P02461/Q86UX7/P22105/P55290/P19320/P48059/Q8TER0/P32004/P12931/P05121/P11215/P08514/P16070/P21709/P06756/P35968/Q9Y251/Q12913/P20701/Q15262/P29279/Q9ULV4/Q14112/P07355/Q14247/Q13477/P16671/P51452/P55287/P18564/Q08345/Q13443/Q08495/Q9UKX5/P23229/P20936/P98161/Q9NS62/P31431/P35609/Q13444/Q05513/P49746/Q9BZZ2/P40200/Q99102/Q07092/P16144/Q9HBI0",101,0.043572044866264,0.0336574420344054,"MS"
"33","MS","GO:0097006","Regulation of plasma lipoprotein particle levels","42/2318","49/4011",0.857142857142857,1.48317515099223,3.98149173494704,2.35969194062606e-05,0.00275368898889423,0.00254635975602487,"P02647/P04114/P06727/P02652/P01019/P02649/Q15848/P80108/O95445/P04180/Q13093/P02654/P02655/P02656/P41240/Q9H4M9/P11150/P11597/Q8NBP7/Q6Q788/P06858/Q9Y5X9/Q6UWW8/P09601/Q9UHD4/P14555/Q9Y2B0/P09958/O95477/P55157/P55058/P05164/P61978/P98155/P07355/P29122/P01130/P17612/P38571/P16671/Q9NZC2/P21757",42,0.0181190681622088,0.012216404886562,"MS"
"34","MS","GO:0070527","Platelet aggregation","47/2318","56/4011",0.839285714285714,1.4522756686799,3.98771780157994,2.45852254691879e-05,0.0027846383318189,0.00257497887808862,"P02675/Q9Y490/O00299/P08567/P30101/P68871/P21291/Q08830/Q13201/Q9H4B7/Q9BXX0/P62937/P04792/P21926/P35579/Q13418/P40189/P18054/P49747/P08311/P08217/P02671/Q06418/Q5VY43/Q8TF42/P06280/Q9Y6C2/O95467/P05106/P17252/P60709/P21333/P18206/P02679/Q86UX7/Q9HCN6/P19105/P24844/P13688/P29350/P07093/P08887/Q9BXJ1/P43405/P16234/Q13976/Q05655",47,0.0202761000862813,0.0139616055846422,"MS"
"35","MS","GO:0098742","Cell-cell adhesion via plasma-membrane adhesion molecules","98/2318","131/4011",0.748091603053435,1.29447602236727,4.00931470021829,2.84536895024622e-05,0.00304684899156026,0.00281744731742907,"P02647/Q15848/P05362/P05107/P08648/Q14517/P16109/Q9BYE9/P33151/Q9NPG4/Q14126/Q02413/O15031/P16581/P23435/Q06141/Q96AP7/Q8IWV2/Q12864/Q14515/P19022/O94933/P12830/P47929/P05556/Q86SJ2/O94985/Q8NFZ8/Q96JQ0/Q9NYQ6/P55291/P78423/Q9HBW1/Q9NT99/O95727/Q8N6Q3/Q9UQ52/Q9HCU4/Q15223/P40199/Q9BY67/P55290/P19320/P10586/P23468/Q13308/P14151/Q08554/Q92692/Q02487/Q13740/Q0ZGT2/P32004/Q96RW7/P28827/Q16539/Q9NPH3/P11215/Q9H251/Q9Y6N7/Q9HCK4/Q9HC56/Q86YT9/P37173/Q9NNX6/Q9HCL0/Q8WZ75/Q9H159/Q9UIB8/Q8NDA2/P16284/P07911/P13688/P06731/Q9UN70/Q9ULB1/P20701/Q9HBB8/Q7Z5N4/Q08174/P55285/Q6V0I7/Q14574/Q96GP6/O60245/P55287/Q9NQS3/P98161/O14917/Q8N126/P18510/P07949/Q9Y639/P22223/Q9BQT9/O75309/Q8NFP4/Q8TAB3",98,0.0422778257118205,0.0326601844926452,"MS"
"36","MS","GO:0016485","Protein processing","92/2318","122/4011",0.754098360655738,1.30486994158333,4.00106838604036,2.91889753512921e-05,0.00304684899156026,0.00281744731742907,"P54802/P00747/P06396/P02749/Q04756/P02675/Q07075/O43866/P00736/P03952/P15169/Q96IY4/P00748/P05452/Q9NZP8/Q13093/P48740/P06276/P04156/P27487/P07996/P07237/P08697/P42574/Q8NBP7/O75503/O75976/P27930/Q15465/Q16819/P00740/Q14623/Q9UBR2/P06733/O14672/P03951/P14384/Q9HCB6/P09668/P35579/Q92876/P49747/P10124/P08311/P25774/P60903/Q99538/P05981/Q6UXH0/P02671/P13497/P08473/P08582/P07711/P09958/Q9UHG2/P50281/P55212/Q76LX8/P07204/P00558/P08709/P02679/P20810/P42892/P12931/P12821/P05121/P78536/Q5TDH0/Q53RT3/Q92542/Q03405/Q9Y2G1/P07093/P07355/P29122/P17612/P19440/P17655/Q13443/Q9ULZ3/Q92896/Q9UMY4/O95450/P16870/Q12797/P05408/P06870/P32019/Q8IUX7/O75787",92,0.0396893874029336,0.0304163550236849,"MS"
