"","Platform","UniProt","Gene.Name","Description","Assay","OlinkID","Panel","log2FC","mean.testGrp","mean.refGrp","n.testGrp","n.refGrp","n.total","statistic","p.value","adj.p","parameter","conf.low","conf.high","method","alternative","Significance"
"541","MS","Q9UBW5","BIN2","Bridging integrator 2","BIN2","OID21067","Neurology",-0.0665934250410705,0.00534777764324324,0.0719412026843137,37,51,88,-0.544569012640568,0.587817490037935,0.794003445710437,68.5376644713789,-0.310577630005399,0.177390779923258,"Welch Two Sample t-test","two.sided","NS"
"542","MS","Q9NR71","ASAH2","Neutral ceramidase","ASAH2","OID20996","Neurology",0.237977440150609,0.165443448248649,-0.0725339919019608,37,51,88,3.4028690661955,0.00104382294997167,0.0136248302852472,80.03257525428,0.0988045156794798,0.377150364621739,"Welch Two Sample t-test","two.sided","S"
"543","MS","Q03167","TGFBR3","Transforming growth factor beta receptor type 3","TGFBR3","OID20255","Cardiometabolic",-0.00610875314583995,0.184208881297297,0.190317634443137,37,51,88,-0.10753891640851,0.914622002250435,0.9669547956831,82.6736175745314,-0.119098302725367,0.106880796433687,"Welch Two Sample t-test","two.sided","NS"
"544","MS","P51693","APLP1","Amyloid beta precursor like protein 1","APLP1","OID20164","Cardiometabolic",0.111494509322417,0.127946965145946,0.0164524558235294,37,51,88,1.37377237604104,0.173403656154334,0.404371640786132,78.8859523064737,-0.0500528199073081,0.273041838552141,"Welch Two Sample t-test","two.sided","NS"
"545","MS","Q12794","HYAL1","Hyaluronidase-1","HYAL1","OID20357","Cardiometabolic",0.0732725415298887,0.225438475094595,0.152165933564706,37,51,88,1.24787429186237,0.215467069014639,0.447448037479304,85.925287255545,-0.0434562023038262,0.190001285363604,"Welch Two Sample t-test","two.sided","NS"
"546","MS","Q9BXD5","NPL","N-acetylneuraminate lyase","NPL","OID30329","Cardiometabolic II",-0.155717859409433,0.0782399647513513,0.233957824160784,37,51,88,-2.07026326305751,0.0424049239730459,0.169918322117346,64.9993488511839,-0.305935517545267,-0.0055002012735994,"Welch Two Sample t-test","two.sided","NS"
"547","MS","O75223","GGCT","Gamma-glutamylcyclotransferase","GGCT","OID30304","Cardiometabolic II",-0.0326078087776894,-0.328431405097297,-0.295823596319608,37,51,88,-0.307861386816844,0.759332710693831,0.903891866913786,55.8657051737281,-0.244796665218059,0.17958104766268,"Welch Two Sample t-test","two.sided","NS"
"548","MS","O14745","SLC9A3R1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","SLC9A3R1","OID30630","Inflammation II",-0.0664449211193429,-0.100816966391892,-0.034372045272549,37,51,88,-0.589040681283724,0.557822273973935,0.774281760388038,66.7497985253214,-0.291614014725299,0.158724172486613,"Welch Two Sample t-test","two.sided","NS"
"549","MS","P54760","EPHB4","Ephrin type-B receptor 4","EPHB4","OID20242","Cardiometabolic",-0.166140226461314,-0.0392740738162162,0.126866152645098,37,51,88,-2.99106261537921,0.003636747889822,0.031353174989526,85.0065629259917,-0.276579543427492,-0.0557009094951363,"Welch Two Sample t-test","two.sided","S"
"550","MS","P16671","CD36","Platelet glycoprotein 4","CD36","OID30485","Inflammation II",0.108221787353259,0.29871561632973,0.190493828976471,37,51,88,1.42831803452895,0.157672743987849,0.381769324804622,69.597865729348,-0.042909453514107,0.259353028220625,"Welch Two Sample t-test","two.sided","NS"
"551","MS","Q16620","NTRK2","BDNF/NT-3 growth factors receptor","NTRK2","OID20136","Cardiometabolic",0.0621377503776894,0.122943285597297,0.0608055352196078,37,51,88,1.41705709833416,0.160304589031197,0.385992172987587,80.9271753497266,-0.025110899539862,0.149386400295241,"Welch Two Sample t-test","two.sided","NS"
"552","MS","Q9UK23","NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA","OID30643","Inflammation II",0.0636072320396396,0.012358409672973,-0.0512488223666667,37,51,88,1.32955217253762,0.187283129360396,0.421502029086645,83.5846115442925,-0.0315369406376986,0.158751404716978,"Welch Two Sample t-test","two.sided","NS"
"553","MS","P19440","GGT1","Glutathione hydrolase 1 proenzyme","GGT1","OID21075","Neurology",-0.079174761000318,-0.15010080312973,-0.0709260421294117,37,51,88,-0.632343010108064,0.529262194086171,0.744230367799991,68.6847892344506,-0.328979466129985,0.170629944129349,"Welch Two Sample t-test","two.sided","NS"
"554","MS","Q8IZP9","ADGRG2","Adhesion G-protein coupled receptor G2","ADGRG2","OID20189","Cardiometabolic",0.184201789458135,0.0642926948189189,-0.119909094639216,37,51,88,3.44558897559057,0.000902110010176707,0.0128325148947637,81.740058835975,0.0778474076348353,0.290556171281434,"Welch Two Sample t-test","two.sided","S"
"555","MS","O60664","PLIN3","Perilipin-3","PLIN3","OID20143","Cardiometabolic",-0.00286062699591946,0.167835486964865,0.170696113960784,37,51,88,-0.046435168720262,0.96313350868427,0.98749405113443,54.3825852370532,-0.126350819148883,0.120629565157044,"Welch Two Sample t-test","two.sided","NS"
"556","MS","P54819","AK2","Adenylate kinase 2, mitochondrial","AK2","OID31142","Neurology II",-0.247007855719025,-0.169009272062162,0.0779985836568627,37,51,88,-1.69667793838022,0.0943369706031913,0.284009186630772,67.9111232891719,-0.537521553786491,0.0435058423484415,"Welch Two Sample t-test","two.sided","NS"
"557","MS","Q0VD83","APOBR","Apolipoprotein B receptor","APOBR","OID30246","Cardiometabolic II",0.116489284796714,0.0910688956594595,-0.0254203891372549,37,51,88,1.36029916731204,0.179715845777978,0.415162198107348,51.0162987518091,-0.0554289146228759,0.288407484216305,"Welch Two Sample t-test","two.sided","NS"
"558","MS","Q5ZPR3","CD276","CD276 antigen","CD276","OID20680","Inflammation",-0.131277245418972,-0.116750724040541,0.0145265213784314,37,51,88,-2.12731745895303,0.0364826178805266,0.159681612107843,79.7759736539344,-0.25408980733473,-0.00846468350321374,"Welch Two Sample t-test","two.sided","NS"
"559","MS","Q03154","ACY1","Aminoacylase-1","ACY1","OID20137","Cardiometabolic",-0.0690572458825119,-0.0704711975648648,-0.00141395168235295,37,51,88,-0.659697574649307,0.511372185517202,0.734774680705272,78.7700576444392,-0.277427344723861,0.139312852958837,"Welch Two Sample t-test","two.sided","NS"
"560","MS","O00592","PODXL","Podocalyxin","PODXL","OID21358","Oncology",-0.009394580754478,0.038702772772973,0.048097353527451,37,51,88,-0.164731378230715,0.869549274772187,0.948276297872443,84.4089332651855,-0.122796362645718,0.104007201136762,"Welch Two Sample t-test","two.sided","NS"
"561","MS","Q9NZC2","TREM2","Triggering receptor expressed on myeloid cells 2","TREM2","OID20731","Inflammation",0.042736525700159,0.267359693464865,0.224623167764706,37,51,88,0.36322273419664,0.717457144082811,0.870433080987462,75.2300141152657,-0.191641035395974,0.277114086796292,"Welch Two Sample t-test","two.sided","NS"
"562","MS","Q9UJU6","DBNL","Drebrin-like protein","DBNL","OID20681","Inflammation",-0.0179591343357711,0.0466789957054054,0.0646381300411765,37,51,88,-0.162512063197431,0.87138255653513,0.948276297872443,68.2891479494157,-0.238460594740409,0.202542326068867,"Welch Two Sample t-test","two.sided","NS"
"563","MS","Q9UKX5","ITGA11","Integrin alpha-11","ITGA11","OID20581","Inflammation",0.0914824469160042,0.0847892580297297,-0.00669318888627451,37,51,88,1.13629362849495,0.259259951347498,0.493374288684704,79.2077393356447,-0.0687611958931097,0.251726089725118,"Welch Two Sample t-test","two.sided","NS"
"564","MS","P23229","ITGA6","Integrin alpha-6","ITGA6","OID20528","Inflammation",-0.0432599889509274,0.102703366621622,0.145963355572549,37,51,88,-0.670585715219423,0.504624294504608,0.728759450693204,72.1888318238466,-0.171854076322552,0.0853340984206975,"Welch Two Sample t-test","two.sided","NS"
"565","MS","P98161","PKD1","Polycystin-1","PKD1","OID30328","Cardiometabolic II",0.00514635068632752,0.112285005621622,0.107138654935294,37,51,88,0.0802555990173584,0.936249204345359,0.97807378919913,74.4888036934275,-0.122610587770751,0.132903289143406,"Welch Two Sample t-test","two.sided","NS"
"566","MS","P20908","COL5A1","Collagen alpha-1(V) chain","COL5A1","OID30587","Inflammation II",-0.179908628745257,-0.137662870464865,0.0422457582803922,37,51,88,-2.02247996516644,0.0462783448928511,0.176727370765317,84.794264962344,-0.356780137256158,-0.00303712023435645,"Welch Two Sample t-test","two.sided","NS"
"567","MS","Q9NRA1","PDGFC","Platelet-derived growth factor C","PDGFC","OID21183","Oncology",0.129096247866614,0.158147529678378,0.0290512818117647,37,51,88,2.67380164700433,0.00897407176541112,0.0561897000367684,85.9894422886001,0.0331148212584313,0.225077674474796,"Welch Two Sample t-test","two.sided","NS"
"568","MS","P15529","CD46","Membrane cofactor protein","CD46","OID20380","Cardiometabolic",-0.132532159633174,-0.125559544035135,0.00697261559803921,37,51,88,-2.58994223938616,0.0113420531227893,0.0658533492537462,82.6731978177087,-0.234316879768701,-0.0307474394976473,"Welch Two Sample t-test","two.sided","NS"
"569","MS","P05089","ARG1","Arginase-1","ARG1","OID21445","Oncology",0.0158542414334393,-0.263096131156757,-0.278950372590196,37,51,88,0.102128677937552,0.918977256398646,0.968329738686721,63.3235012021345,-0.294332934184795,0.326041417051674,"Welch Two Sample t-test","two.sided","NS"
"570","Olink","O43665","RGS10","Regulator of G-protein signaling 10","RGS10","OID30999","Neurology II",-0.242361261261261,0.00930540540540541,0.251666666666667,37,51,88,-1.17530986919593,0.24391051254606,0.385514115663078,68.9999033538961,-0.653740006311046,0.169017483788523,"Welch Two Sample t-test","two.sided","NS"
"571","Olink","Q9NPG4","PCDH12","Protocadherin-12","PCDH12","OID31045","Neurology II",-0.0577669316375199,-0.0242081081081081,0.0335588235294118,37,51,88,-1.1739462226411,0.243708857515339,0.385514115663078,84.6497764786189,-0.155610422678223,0.0400765594031837,"Welch Two Sample t-test","two.sided","NS"
"572","Olink","Q92859","NEO1","Neogenin","NEO1","OID31066","Neurology II",-0.109318547959724,-0.0767675675675676,0.0325509803921569,37,51,88,-2.45845243070535,0.0161862635630485,0.0667390142563375,77.4458519399187,-0.197854343530329,-0.0207827523891202,"Welch Two Sample t-test","two.sided","NS"
"573","Olink","Q6UX71","PLXDC2","Plexin domain-containing protein 2","PLXDC2","OID31101","Neurology II",-0.0454278749337573,-0.002972972972973,0.0424549019607843,37,51,88,-0.596095497068132,0.552678222207891,0.668272825900664,85.9419496694017,-0.196927923444745,0.10607217357723,"Welch Two Sample t-test","two.sided","NS"
"574","Olink","P54819","AK2","Adenylate kinase 2, mitochondrial","AK2","OID31142","Neurology II",-0.397454954954955,-0.194821621621622,0.202633333333333,37,51,88,-1.41511055977294,0.161317731709974,0.298018796568101,72.4901510140852,-0.95728432536646,0.16237441545655,"Welch Two Sample t-test","two.sided","NS"
"575","Olink","P21695","GPD1","Glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic","GPD1","OID31358","Oncology II",0.16529666136725,0.244837837837838,0.0795411764705882,37,51,88,0.970961378961561,0.334929491253144,0.483692590159997,69.6070282202732,-0.17427041922022,0.504863741954719,"Welch Two Sample t-test","two.sided","NS"
"576","Olink","Q15262","PTPRK","Receptor-type tyrosine-protein phosphatase kappa","PTPRK","OID31461","Oncology II",-0.150804027556969,-0.0692432432432432,0.0815607843137255,37,51,88,-2.61085002293847,0.0107065237829347,0.0506446913603896,83.4061585605306,-0.265679084890836,-0.0359289702231013,"Welch Two Sample t-test","two.sided","NS"
"577","Olink","P54577","YARS1","Tyrosine--tRNA ligase, cytoplasmic","YARS1","OID31494","Oncology II",-0.652247376788553,-0.56032972972973,0.0919176470588235,37,51,88,-1.72039152406408,0.0899035446852005,0.202996495737615,68.0862202581406,-1.40876675901388,0.104272005436776,"Welch Two Sample t-test","two.sided","NS"
"578","Olink","Q9HC56","PCDH9","Protocadherin-9","PCDH9","OID31516","Oncology II",0.0263698993110758,0.0160189189189189,-0.0103509803921569,37,51,88,0.320416497586556,0.749441515520443,0.839304475147725,84.7272429864703,-0.137269806050422,0.190009604672573,"Welch Two Sample t-test","two.sided","NS"
"579","Olink","P16671","CD36","Platelet glycoprotein 4","CD36","OID30485","Inflammation II",0.0650805511393747,-0.00713513513513515,-0.0722156862745098,37,51,88,0.684651111886121,0.495621077316723,0.624515295166895,76.9520175569454,-0.124203042826399,0.254364145105148,"Welch Two Sample t-test","two.sided","NS"
"580","Olink","Q9UHI8","ADAMTS1","A disintegrin and metalloproteinase with thrombospondin motifs 1","ADAMTS1","OID30528","Inflammation II",-0.266179703232644,-0.0691189189189189,0.197060784313726,37,51,88,-2.87367936795782,0.00511877079439024,0.0337273820876601,85.3747910198561,-0.450334911929495,-0.082024494535794,"Welch Two Sample t-test","two.sided","S"
"581","Olink","Q15762","CD226","CD226 antigen","CD226","OID30556","Inflammation II",-0.0706406995230525,0.0353945945945946,0.106035294117647,37,51,88,-0.693963811990821,0.489619204801184,0.624515295166895,84.0190587109767,-0.273066690561754,0.131785291515649,"Welch Two Sample t-test","two.sided","NS"
"582","Olink","P17301","ITGA2","Integrin alpha-2","ITGA2","OID30570","Inflammation II",0.154620296767356,0.0274810810810811,-0.127139215686274,37,51,88,1.42996681766658,0.156369152459851,0.292677788650181,85.5363418882543,-0.060348851036007,0.369589444570718,"Welch Two Sample t-test","two.sided","NS"
"583","Olink","P30101","PDIA3","Protein disulfide-isomerase A3","PDIA3","OID30573","Inflammation II",-0.129812612612613,-0.040445945945946,0.0893666666666667,37,51,88,-1.39035728887804,0.16813799506947,0.303715933950884,82.9895159110896,-0.315514913660786,0.0558896884355613,"Welch Two Sample t-test","two.sided","NS"
"584","Olink","P10912","GHR","Growth hormone receptor","GHR","OID30574","Inflammation II",0.350471754107048,0.147375675675676,-0.203096078431373,37,51,88,4.3782277737647,3.35766564013769e-05,0.00134368473782932,85.8742017653082,0.191336737630343,0.509606770583754,"Welch Two Sample t-test","two.sided","S"
"585","Olink","Q9ULI3","HEG1","Protein HEG homolog 1","HEG1","OID30579","Inflammation II",-0.00979533651298357,0.0334027027027027,0.0431980392156863,37,51,88,-0.152254445204031,0.879363844632392,0.920571235027226,81.2188989531536,-0.13779718770125,0.118206514675283,"Welch Two Sample t-test","two.sided","NS"
"586","Olink","O76074","PDE5A","cGMP-specific 3',5'-cyclic phosphodiesterase","PDE5A","OID30584","Inflammation II",-0.467497191308956,-0.258454054054054,0.209043137254902,37,51,88,-2.06283825494054,0.0427408792393051,0.118933001676418,71.8974979099341,-0.919283130504455,-0.0157112521134569,"Welch Two Sample t-test","two.sided","NS"
"587","Olink","P20908","COL5A1","Collagen alpha-1(V) chain","COL5A1","OID30587","Inflammation II",-0.248312241653418,-0.0115945945945946,0.236717647058824,37,51,88,-2.07777166994108,0.0407122502732058,0.11717224355102,85.9991267355139,-0.485888139746638,-0.0107363435601979,"Welch Two Sample t-test","two.sided","NS"
"588","Olink","Q8NDA2","HMCN2","Hemicentin-2","HMCN2","OID30592","Inflammation II",-0.220373608903021,-0.160132432432432,0.0602411764705882,37,51,88,-1.85358730842026,0.0676519200704988,0.165922166034973,76.5322465053555,-0.457137596559941,0.0163903787538997,"Welch Two Sample t-test","two.sided","NS"
"589","Olink","Q9BUN1","MENT","Protein MENT","MENT","OID30595","Inflammation II",0.276164281928988,0.093527027027027,-0.182637254901961,37,51,88,3.61193477857913,0.000510910805117393,0.00649962739200954,85.8583226014531,0.124165594140657,0.428162969717319,"Welch Two Sample t-test","two.sided","S"
"590","Olink","P55083","MFAP4","Microfibril-associated glycoprotein 4","MFAP4","OID30598","Inflammation II",-0.250446793852676,-0.141291891891892,0.109154901960784,37,51,88,-2.86758760328078,0.00521618563042898,0.0337273820876601,84.8653495010137,-0.424100330396195,-0.0767932573091576,"Welch Two Sample t-test","two.sided","S"
"591","Olink","Q9NS98","SEMA3G","Semaphorin-3G","SEMA3G","OID30599","Inflammation II",-0.0658807631160572,0.0162486486486486,0.0821294117647059,37,51,88,-0.620006479334193,0.536973140601958,0.657070359145192,81.9793113854909,-0.277262940846514,0.1455014146144,"Welch Two Sample t-test","two.sided","NS"
"592","Olink","P04406","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","GAPDH","OID30600","Inflammation II",-0.032626285108638,-0.0638243243243243,-0.0311980392156863,37,51,88,-0.675490307713728,0.501288124385135,0.625510839419171,81.0033597828068,-0.128728378221908,0.0634758080046322,"Welch Two Sample t-test","two.sided","NS"
"593","Olink","Q5TDH0","DDI2","Protein DDI1 homolog 2","DDI2","OID30602","Inflammation II",-0.215785638579756,0.0513594594594594,0.267145098039216,37,51,88,-1.09652287295978,0.276507053913753,0.418437536374802,71.9404237516666,-0.608086524893606,0.176515247734094,"Welch Two Sample t-test","two.sided","NS"
"594","Olink","P06132","UROD","Uroporphyrinogen decarboxylase","UROD","OID30603","Inflammation II",-0.0740508214096449,-0.0384351351351351,0.0356156862745098,37,51,88,-0.400841786795226,0.689773154136066,0.786534919245334,69.1122405763452,-0.442582924471734,0.294481281652444,"Welch Two Sample t-test","two.sided","NS"
"595","Olink","P27348","YWHAQ","14-3-3 protein theta","YWHAQ","OID30605","Inflammation II",-0.356926391096979,-0.172967567567568,0.183958823529412,37,51,88,-1.81212516929473,0.0743024272900322,0.176895736937357,69.2462974940318,-0.749837156735469,0.0359843745415103,"Welch Two Sample t-test","two.sided","NS"
"596","Olink","P40197","GP5","Platelet glycoprotein V","GP5","OID30611","Inflammation II",-0.109112453630101,-0.0157810810810811,0.0933313725490196,37,51,88,-0.871718666893626,0.38608391490897,0.534348503048674,76.6575715887223,-0.358374229052768,0.140149321792567,"Welch Two Sample t-test","two.sided","NS"
"597","Olink","P00325","ADH1B","All-trans-retinol dehydrogenase [NAD(+)] ADH1B","ADH1B","OID30612","Inflammation II",0.159477795442501,0.252840540540541,0.0933627450980392,37,51,88,0.687215143299047,0.494349106105698,0.624515295166895,66.1616068534397,-0.303831517389234,0.622787108274236,"Welch Two Sample t-test","two.sided","NS"
"598","Olink","O75347","TBCA","Tubulin-specific chaperone A","TBCA","OID30616","Inflammation II",-0.418764758876524,-0.213921621621622,0.204843137254902,37,51,88,-1.77813159742983,0.0798279745652593,0.187694700527407,68.3794883588869,-0.888667044884158,0.0511375271311107,"Welch Two Sample t-test","two.sided","NS"
"599","Olink","P54764","EPHA4","Ephrin type-A receptor 4","EPHA4","OID30622","Inflammation II",-0.0500727080021198,0.0282351351351351,0.0783078431372549,37,51,88,-0.599228539914623,0.550620793880135,0.668023948225579,84.6564826991065,-0.216225993519665,0.116080577515425,"Welch Two Sample t-test","two.sided","NS"
"600","Olink","P50502","ST13","Hsc70-interacting protein","ST13","OID30624","Inflammation II",-0.25197355590885,-0.189010810810811,0.0629627450980392,37,51,88,-1.52974061974008,0.130770362373203,0.257515413867177,67.2658492744124,-0.580725228197605,0.0767781163799052,"Welch Two Sample t-test","two.sided","NS"
"601","Olink","O14745","SLC9A3R1","Na(+)/H(+) exchange regulatory cofactor NHE-RF1","SLC9A3R1","OID30630","Inflammation II",-0.299922575516693,-0.118810810810811,0.181111764705882,37,51,88,-1.40273424622585,0.165065301556164,0.300070787812963,70.8131389756358,-0.726272741361456,0.126427590328069,"Welch Two Sample t-test","two.sided","NS"
"602","Olink","Q5VTT5","MYOM3","Myomesin-3","MYOM3","OID30633","Inflammation II",-0.64012564917859,-0.254164864864865,0.385960784313725,37,51,88,-2.88172215295276,0.00500682647253503,0.0337012284275044,84.9552928639497,-1.08178896245887,-0.198462335898312,"Welch Two Sample t-test","two.sided","S"
"603","Olink","Q9UK23","NAGPA","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase","NAGPA","OID30643","Inflammation II",0.0712890832008479,0.0743459459459459,0.00305686274509803,37,51,88,1.34754215556032,0.181387600150099,0.317567829185865,84.9772153793163,-0.0338967503862996,0.176474916787995,"Welch Two Sample t-test","two.sided","NS"
"604","Olink","P37840","SNCA","Alpha-synuclein","SNCA","OID30645","Inflammation II",-0.575292156862745,-0.3487,0.226592156862745,37,51,88,-1.73757156577133,0.0867370415729049,0.198206331947722,69.1693108916791,-1.2357693182242,0.0851850044987054,"Welch Two Sample t-test","two.sided","NS"
"605","Olink","P22455","FGFR4","Fibroblast growth factor receptor 4","FGFR4","OID30646","Inflammation II",0.138751775304716,0.0992243243243243,-0.0395274509803922,37,51,88,1.21129670481008,0.229510820775005,0.368902985934966,76.4887516089618,-0.0893670295476251,0.366870580157058,"Welch Two Sample t-test","two.sided","NS"
"606","Olink","O60279","SUSD5","Sushi domain-containing protein 5","SUSD5","OID30650","Inflammation II",-0.397507896131426,-0.184821621621622,0.212686274509804,37,51,88,-4.21654039698129,6.40503921782823e-05,0.00227779207184016,81.1411313466873,-0.585077585104116,-0.209938207158735,"Welch Two Sample t-test","two.sided","S"
"607","Olink","O15335","CHAD","Chondroadherin","CHAD","OID30660","Inflammation II",0.264510280869104,0.0325945945945946,-0.23191568627451,37,51,88,1.59356718017301,0.114869502930934,0.237675444246186,82.2372086397372,-0.0656750378620685,0.594695599600277,"Welch Two Sample t-test","two.sided","NS"
"608","Olink","P40925","MDH1","Malate dehydrogenase, cytoplasmic","MDH1","OID30669","Inflammation II",-0.107818282988871,-0.0147594594594595,0.0930588235294117,37,51,88,-1.28975746256938,0.201545250405773,0.340294502910638,67.3648590324147,-0.274659550532548,0.0590229845548059,"Welch Two Sample t-test","two.sided","NS"
"609","Olink","P07998","RNASE1","Ribonuclease pancreatic","RNASE1","OID30672","Inflammation II",-0.336365394806571,-0.147881081081081,0.18848431372549,37,51,88,-3.66336543363151,0.00043084172966953,0.00597924254102348,85.4597537660062,-0.51891136126597,-0.153819428347172,"Welch Two Sample t-test","two.sided","S"
"610","Olink","Q6UXB8","PI16","Peptidase inhibitor 16","PI16","OID30676","Inflammation II",0.126126179120297,0.0429810810810811,-0.0831450980392157,37,51,88,1.32868197351255,0.188561335784738,0.324143202602768,65.5292816306402,-0.0634246799581107,0.315677038198704,"Welch Two Sample t-test","two.sided","NS"
"611","Olink","P04180","LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT","OID30677","Inflammation II",0.176604769475358,0.094845945945946,-0.0817588235294118,37,51,88,2.47167713416331,0.0154410011580276,0.0650809604364275,85.0771355332067,0.034542121100713,0.318667417850002,"Welch Two Sample t-test","two.sided","NS"
"612","Olink","P07307","ASGR2","Asialoglycoprotein receptor 2","ASGR2","OID30679","Inflammation II",-0.0745746157922628,0.0341567567567568,0.10873137254902,37,51,88,-0.771256323358178,0.442769215012219,0.581837605870561,82.0962922240808,-0.266923200120877,0.117773968536352,"Welch Two Sample t-test","two.sided","NS"
"613","Olink","P06744","GPI","Glucose-6-phosphate isomerase","GPI","OID30680","Inflammation II",-0.164100264970853,-0.0799081081081081,0.0841921568627451,37,51,88,-1.2852347935019,0.202731203072735,0.341284185054397,73.7607253132697,-0.418524236628794,0.0903237066870876,"Welch Two Sample t-test","two.sided","NS"
"614","Olink","P07333","CSF1R","Macrophage colony-stimulating factor 1 receptor","CSF1R","OID30681","Inflammation II",-0.0831617912029677,0.00108918918918918,0.0842509803921569,37,51,88,-0.790714448365235,0.431373243097396,0.573484521781351,82.6681657202948,-0.292359027825644,0.126035445419708,"Welch Two Sample t-test","two.sided","NS"
"615","Olink","Q86YW5","TREML1","Trem-like transcript 1 protein","TREML1","OID30682","Inflammation II",-0.2060884472708,-0.0516864864864865,0.154401960784314,37,51,88,-1.09446545348933,0.277349851681117,0.418599643518715,72.9831278538803,-0.581372364603535,0.169195470061935,"Welch Two Sample t-test","two.sided","NS"
"616","Olink","P08294","SOD3","Extracellular superoxide dismutase [Cu-Zn]","SOD3","OID30683","Inflammation II",0.1303240063593,0.138994594594595,0.00867058823529415,37,51,88,0.816177861948402,0.418224469676586,0.561249347278248,50.5967995013253,-0.190300951048026,0.450948963766627,"Welch Two Sample t-test","two.sided","NS"
"617","Olink","P00742","F10","Coagulation factor X","F10","OID30684","Inflammation II",0.090874297827239,0.0323135135135135,-0.0585607843137255,37,51,88,1.09914201421076,0.275463192901332,0.418437536374802,70.166688979883,-0.0740138606697546,0.255762456324233,"Welch Two Sample t-test","two.sided","NS"
"618","Olink","P04278","SHBG","Sex hormone-binding globulin","SHBG","OID30685","Inflammation II",-0.0412264970853206,-0.0600108108108108,-0.0187843137254902,37,51,88,-0.306320831875793,0.760495436830072,0.844428066043544,56.0468861903322,-0.31082968594664,0.228376691775999,"Welch Two Sample t-test","two.sided","NS"
"619","Olink","P02652","APOA2","Apolipoprotein A-II","APOA2","OID30686","Inflammation II",-0.014625119236884,0.0259513513513513,0.0405764705882353,37,51,88,-0.13828725474127,0.890337002856863,0.924455756615976,85.9155018987893,-0.224869966360154,0.195619727886387,"Welch Two Sample t-test","two.sided","NS"
"620","Olink","P12955","PEPD","Xaa-Pro dipeptidase","PEPD","OID30688","Inflammation II",-0.0332875463698993,0.0461810810810811,0.0794686274509804,37,51,88,-0.52232174480238,0.602796394217949,0.708659397334738,85.5419804779214,-0.159988201222013,0.0934131084822142,"Welch Two Sample t-test","two.sided","NS"
"621","Olink","O00602","FCN1","Ficolin-1","FCN1","OID30690","Inflammation II",0.106680816110228,-0.013027027027027,-0.119707843137255,37,51,88,0.784040608894663,0.43517050984371,0.574305249915888,85.9979495454768,-0.163808382058183,0.377170014278638,"Welch Two Sample t-test","two.sided","NS"
"622","Olink","O43493","TGOLN2","Trans-Golgi network integral membrane protein 2","TGOLN2","OID30691","Inflammation II",-0.167378113407525,-0.0760702702702703,0.0913078431372549,37,51,88,-2.39909486974385,0.018601304106229,0.0729940830099608,85.792346276077,-0.306075490887576,-0.0286807359274744,"Welch Two Sample t-test","two.sided","NS"
"623","Olink","P50552","VASP","Vasodilator-stimulated phosphoprotein","VASP","OID30692","Inflammation II",-0.283999682034976,-0.13507027027027,0.148929411764706,37,51,88,-1.42617862124566,0.158128538904131,0.294588121810305,72.1660340545025,-0.680949094889196,0.112949730819243,"Welch Two Sample t-test","two.sided","NS"
"624","Olink","P22897","MRC1","Macrophage mannose receptor 1","MRC1","OID30694","Inflammation II",-0.166116428192899,0.0233972972972973,0.189513725490196,37,51,88,-1.50762959306713,0.135490667510351,0.264928487331236,82.0399629416727,-0.385305600885309,0.0530727444995109,"Welch Two Sample t-test","two.sided","NS"
"625","Olink","P12821","ACE","Angiotensin-converting enzyme","ACE","OID30696","Inflammation II",-0.20298261791203,-0.118608108108108,0.0843745098039216,37,51,88,-2.17040792309727,0.0328614736507433,0.103399225532871,82.1959746895373,-0.389022610995784,-0.0169426248282755,"Welch Two Sample t-test","two.sided","NS"
"626","Olink","P17927","CR1","Complement receptor type 1","CR1","OID30697","Inflammation II",-0.0359644939056703,0.00698648648648651,0.0429509803921568,37,51,88,-0.323796732744976,0.746888833253148,0.839304475147725,84.8354863085357,-0.256809992600588,0.184881004789247,"Welch Two Sample t-test","two.sided","NS"
"627","Olink","P02748","C9","Complement component C9","C9","OID30698","Inflammation II",-0.126886380498145,0.0267567567567568,0.153643137254902,37,51,88,-1.22664936648407,0.223373007805987,0.362106100973237,84.212776594149,-0.332583440559037,0.0788106795627468,"Welch Two Sample t-test","two.sided","NS"
"628","Olink","P00390","GSR","Glutathione reductase, mitochondrial","GSR","OID30700","Inflammation II",-0.0157288818229995,-0.0214837837837838,-0.00575490196078431,37,51,88,-0.236106722366517,0.813934879772457,0.875749319978797,82.5230240383508,-0.14824009270659,0.116782329060591,"Welch Two Sample t-test","two.sided","NS"
"629","Olink","Q13790","APOF","Apolipoprotein F","APOF","OID30701","Inflammation II",0.0646519342872284,-0.0274108108108108,-0.0920627450980392,37,51,88,1.11163186395885,0.269663070586512,0.411362700170846,79.1180164550226,-0.0511089356313745,0.180412804205831,"Welch Two Sample t-test","two.sided","NS"
